mmsi,imo,name,callsign,type,type_specific,country_iso,length,breadth,draught_max,gross_tonnage,deadweight,teu,year_built,speed_max
563065420,,SC 4455I,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,13.0
563065510,,MASTER B,9V8639,Tug,Tug,SG,22.0,4.0,,,,,,13.0
563065640,,KENKI 50,9V9912,Pleasure Craft,Pleasure Craft,SG,15.0,5.0,,,,,,18.0
563065720,,CAST PIONEER,V4SA5,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563065930,,FINGER ONE,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,12.0
563066010,,KM JULIET,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563066040,,SC4860J,,Pleasure Craft,Pleasure Craft,SG,17.0,6.0,,,,,,16.0
563066150,,KIM HYDRO,9V5809,Cargo,Cargo,SG,,,,,,,,13.0
563066180,9316713,NOBLE PRINCE,9V5096,Tug,Tug,SG,27.9,10.06,,246.0,132.0,,2005,44.0
563066230,,SEA FALCON 8,SC4865A,Pleasure Craft,Pleasure Craft,SG,14.0,6.0,,,,,,19.0
563066360,,RS MISSION,SR3504A,Pleasure Craft,Pleasure Craft,SG,13.0,4.0,,,,,,21.0
563066420,,YJP SURVEYORS 3,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,9.0
563066440,,VICTORIA EXPRESS,SC4863E,Passenger,Passenger,SG,15.0,4.0,,,,,,19.0
563066530,9830197,PSA POLARIS,9V5829,Tug,Tug,SG,27.0,11.0,,333.0,134.0,,2018,102.0
563066540,9830202,PSA CAPELLA,9V5831,Tug,Tug,SG,27.0,12.0,,333.0,133.0,,2018,14.0
563066620,,LLS 38,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,23.0
563066630,9762106,BOLIVIAN DOLPHIN,9V5887,Tanker,Pusher Tug,SG,23.9,8.0,3.0,186.0,142.0,,2018,10.0
563066840,,YORK UBIN,9V6068,Passenger,Passenger,SG,17.0,5.0,,,,,,14.0
563066890,,CAST JEWEL,,Passenger,Passenger,SG,37.0,7.0,,,,,,21.0
563066990,,SEA FALCON 11,SR11378,Pleasure Craft,Pleasure Craft,SG,10.0,3.0,,,,,,21.0
563067080,,OCEANUS ENA,,Special Craft,Special Craft,SG,16.0,5.0,,,,,,
563067220,,BELLE EPOQUE,,Pleasure Craft,Pleasure Craft,SG,14.0,6.0,,,,,,25.0
563067230,,I VIPER I,9V8663,Passenger,Passenger,SG,17.0,5.0,,,,,,12.0
563067260,,KM MIKE,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563067290,,SUN ACE,9V3323,Tug,Tug,SG,48.0,12.0,,,,,,13.0
563067430,9691759,NOC 7,9V2100,Tanker,Oil Products Tanker,SG,44.8,10.0,,498.0,799.0,,2013,10.0
563067500,9832377,KIRANA NAWA,9V6100,Tanker,Oil Products Tanker,SG,157.98,28.0,6.5,13136.0,18991.0,,2019,16.0
563067570,,MSF NATSU,9V6056,Passenger,Passenger,SG,18.0,6.0,,,,,,12.0
563067590,,I VIPER II,9V6069,Passenger,Passenger,SG,14.0,2.0,,,,,,
563067950,9847360,PRISM,9V8658,Special Mark - Sea Farm,Water Tanker,SG,43.4,9.0,2.8,440.0,630.0,,2018,12.0
563068050,,EM 35,,Cargo,Cargo,SG,12.0,4.0,,,,,,40.0
563068070,,OPL 66,9V9480,Cargo,Cargo,SG,24.0,6.0,,,,,,14.0
563068140,,SUNLIGHT NIKE,9V3211,Cargo,Cargo,SG,24.0,6.0,,,,,,15.0
563068200,9802114,CSK ZEPHYR,9V2181,Cargo,Bulk Carrier,SG,,,9.5,108362.0,207800.0,,2018,17.0
563068270,,THE GOVERNOR,,Pleasure Craft,Pleasure Craft,SG,11.0,4.0,,,,,,33.0
563068290,,OCEAN DIVA,,Pleasure Craft,Pleasure Craft,SG,14.0,8.0,,,,,,
563068360,,SZ20959G,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563068420,,SEA GOLF,SC4898H,Pleasure Craft,Pleasure Craft,SG,24.0,9.0,,,,,,14.0
563068490,,SEA FALCON 15,SC4914C,Pleasure Craft,Pleasure Craft,SG,14.0,6.0,,,,,,
563068520,9874428,ENG HUP ARGO,9V6228,Passenger,Passenger Ship,SG,31.88,7.0,,258.0,33.0,,2019,18.0
563068530,9874416,ENG HUP NAVIS,9V6230,Passenger,Passenger Ship,SG,31.88,7.0,,258.0,33.0,,2019,17.0
563068570,9874404,ENG HUP TALIA,9V6231,Passenger,Passenger Ship,SG,32.0,7.4,,258.0,33.0,,2019,15.0
563068580,9874387,ENG HUP MIRA,9V6236,Passenger,Passenger Ship,SG,32.0,7.4,,258.0,33.0,,2019,19.0
563068590,9874375,ENG HUP ARVA,9V6238,Passenger,Passenger Ship,SG,32.0,7.0,,258.0,33.0,,2019,102.0
563068640,9072305,KST 31,9V8411,Tug,Tug,SG,25.85,8.5,,,,,,10.0
563068830,,KM OSCAR,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,22.0
563068970,,DANCING PENGUIN,9M2112,Sailing Vessel,Sailing Vessel,SG,12.0,6.0,,,,,2019,7.0
563069020,,SUPER FAST,,Pleasure Craft,Pleasure Craft,SG,11.0,4.0,,,,,,21.0
563069100,9836799,SALAMAH,9V9412,Tanker,Oil Products Tanker,SG,78.0,13.4,,1993.0,2958.0,,2018,13.0
563069130,,PRESIDENT FIVE,9V6255,High Speed Craft,High Speed Craft,SG,,,,,,,,15.0
563069180,,REGENT BRAVO,9V6121,Tug,Tug,SG,26.0,8.0,,,,,,8.0
563069220,9853682,PSA ASPEN,9V3426,Tug,Tug,SG,24.0,11.5,,448.0,,,2019,14.0
563069230,9853694,PSA OAK,9V3289,Tug,Tug,SG,28.8,13.0,,491.0,330.0,,2019,102.0
563069360,9877468,TIAN SAN CARRIER VII,9V6227,Other,Ro-Ro Cargo,SG,43.2,15.24,1.6,435.0,,,2019,9.0
563069390,,ASL GALLANT,9V6421,Tug,Tug,SG,24.0,11.0,,,,,,6.0
563069480,,UBIN 3,,Passenger,Passenger,SG,,,,,,,,21.0
563069520,,MAJULAH 5,SC4929A,Port Tender,Port Tender,SG,,,,,,,,20.0
563069560,,YACHT ALPHA 1,9V6432,Passenger,Passenger,SG,13.0,4.0,,,,,,21.0
563069570,,KM PAPA,00000,Pleasure Craft,Pleasure Craft,SG,,,,,,,,16.0
563069630,,LES SWIFT,SC4931C,Passenger,Passenger,SG,15.0,5.0,,,,,,19.0
563069660,,YACHT ALPHA 2,9V6433,Passenger,Passenger,SG,12.0,5.0,,,,,,21.0
563069730,,VISION 222,9V6283,Tug,Tug,SG,,,,,,,,7.0
563069740,,VISION 228,9V6284,Tug,Tug,SG,,,,,,,,7.0
563069780,,JPO DELTA,JVZR7,Dive Vessel,Dive Vessel,SG,15.0,6.0,,,,,,12.0
563069820,9885570,CRYSTAL ARION,9V6122,Tug,Tug,SG,23.5,7.0,,,,,2019,
563069920,,YORK 301,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,17.0
563069930,,YORK 302,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,17.0
563069950,9742376,EVER BRIGHT,9V2833,Tanker,Bunkering Tanker,SG,44.9,10.2,2.9,498.0,800.0,,2014,9.0
563070010,,ENG HUP RIVA,9V6468,Passenger,Passenger,SG,25.0,5.0,,,,,,15.0
563070030,9632222,AT 1202,9V6430,Tug,Tug,SG,23.5,7.0,,131.0,110.0,,2011,6.0
563070100,9264257,WAVEMASTER 7,9V6138,High Speed Craft,High Speed Craft,SG,37.5,7.0,,253.0,400.0,,2002,26.0
563070140,9868417,PSA TAURUS,9V6442,Tug,Tug,SG,27.4,12.0,,333.0,130.0,,2020,102.0
563070160,,SG TREENI,NA,Passenger,Passenger,SG,15.0,5.0,,,,,,21.0
563070280,,PENGUIN SETIA,9V6575,Tug,Tug,SG,26.0,5.0,,,,,,11.0
563070290,,KM QUEBEC,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563070310,,JUMBO 11,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,12.0
563070430,,SG DVE,NA,Passenger,Passenger,SG,18.0,4.0,,,,,,7.0
563070590,,WHALE 7,9V6613,Tug,Tug,SG,27.0,9.0,,,,,,
563070780,,PENGUIN CEPAT,9V3217,Passenger,Passenger,SG,15.0,4.0,,,,,,24.0
563070790,,PRESIDENT SEVEN,9V6612,Cargo,Cargo,SG,14.0,4.0,,,,,,16.0
563070940,,MPA 4,9V6703,Pilot Vessel,"Inland, Unknown",SG,17.0,6.0,,,,,,30.0
563070950,,MPA 5,9V6704,Pilot Vessel,Pilot Vessel,SG,17.0,4.0,,,,,,30.0
563070960,,MPA 6,9V6705,Pilot Vessel,Pilot Vessel,SG,440.0,40.0,,,,,,
563070980,,MPA8,9V6707,Passenger,Passenger,SG,15.0,5.0,,,,,,23.0
563070990,9433030,BOTTEGA DOLPHIN,9V6690,Tug,Tug,SG,22.0,6.7,,111.0,92.0,,2007,9.0
563071060,,KM ROMEO,,Pleasure Craft,Pleasure Craft,SG,10.0,5.0,,,,,,20.0
563071070,,SNIPER 9,9V6714,Pilot Vessel,Pilot Vessel,SG,14.0,4.0,,,,,,23.0
563071270,,LES AVERY,SC4965H,Pleasure Craft,Pleasure Craft,SG,15.0,4.0,,,,,,19.0
563071310,,I MANTA,9V6697,Passenger,Passenger,SG,20.0,6.0,,,,,,13.0
563071320,9901661,PENGUIN RESILIENCE,SSD,Local Vessel,Landing Craft,SG,55.0,20.0,,721.0,389.0,,2021,9.0
563071330,9907471,PENGUIN TENACITY,9V6782,Other,Landing Craft,SG,55.0,22.0,,721.0,387.0,,2021,9.0
563071410,,SANDPIPER 20,,Pleasure Craft,Pleasure Craft,SG,5.0,2.0,,,,,,21.0
563071470,,SANDPIPER 26,,Pleasure Craft,Pleasure Craft,SG,5.0,2.0,,,,,,20.0
563071630,,SEA FALCON 17,SC4968B,Pleasure Craft,Pleasure Craft,SG,14.0,6.0,,,,,,21.0
563071760,9807334,SEA DIGNITY,9V6617,Tanker,Oil Products Tanker,SG,52.66,9.0,,464.0,803.0,,2016,10.0
563071810,,PRESIDENT NINE,9V6831,Cargo,Cargo,SG,,,,,,,,17.0
563071860,,4 OF A KIND,0903720,Pleasure Craft,Pleasure Craft,SG,14.0,4.0,,,,,,
563071940,,SEA HARRIER 1,SC4762J,Pleasure Craft,Pleasure Craft,SG,14.0,5.0,,,,,,16.0
563071960,,PENGUIN KILAT,9V6785,Passenger,Passenger,SG,16.0,5.0,,,,,,17.0
563072000,9557537,HK TUG 8,9V7834,Tug,Tug,SG,32.1,9.0,,299.0,235.0,,2009,9.0
563072080,,GENOA,SC4987I,Cargo,Cargo,SG,14.0,4.0,,,,,,18.0
563072150,,TEKONG 7,,Tug,Tug,SG,,,,,,,,18.0
563072230,,FR 25,,Pilot Vessel,Pilot Vessel,SG,,,,,,,,6.0
563072430,,FR 27,,Port Tender,Port Tender,SG,136.0,49.0,,,,,,6.0
563072440,,FR 26,,Port Tender,Port Tender,SG,6.0,4.0,,,,,,7.0
563072550,,FR 28,,Port Tender,Port Tender,SG,6.0,4.0,,,,,,27.0
563072560,,FR 29,,Port Tender,Port Tender,SG,6.0,2.0,,,,,,
563072580,,YORK 303,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,19.0
563072790,,NAUTICAL CELTIC,9V6897,Cargo,Cargo,SG,19.0,5.0,,,,,,14.0
563072890,,SZ21216D,,Pleasure Craft,Pleasure Craft,SG,10.0,3.0,,,,,,25.0
563072920,,YORK 305,,Pleasure Craft,Pleasure Craft,SG,65.0,12.0,,,,,,
563072950,,PRESIDENT ELEVEN,9VHT,Cargo,Cargo,SG,,,,,,,,17.0
563073010,,CAST CONEY,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,18.0
563073040,,SEA HARRIER 3,SC5009E,Pleasure Craft,Pleasure Craft,SG,14.0,6.0,,,,,,20.0
563073110,,GC 22,9V6942,Port Tender,Port Tender,SG,12.0,4.0,,,,,,11.0
563073120,,GC 23,9V6943,Port Tender,Port Tender,SG,20.0,6.0,,,,,,11.0
563073130,,GC 24,9V6944,Port Tender,Port Tender,SG,20.0,6.0,,,,,,10.0
563073140,,GC 25,9V6945,Port Tender,Port Tender,SG,20.0,6.0,,,,,,11.0
563073180,,FR 21,9V6946,Port Tender,Port Tender,SG,19.0,6.0,,,,,,
563073200,9847035,GLORY JUSTICE,9V6129,Cargo,General Cargo,SG,108.44,19.0,6.7,7324.0,10050.0,,2019,17.0
563073220,9705689,SEA FORTITUDE,9V9642,Tanker,Bunkering Tanker,SG,43.46,11.8,3.4,724.0,978.0,,2015,11.0
563073250,,YORK 307,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,21.0
563073310,9387853,KST SUPER,9V6867,Tug,Tug,SG,27.9,9.57,,246.0,90.0,,2008,11.0
563073340,9548081,KST STELLAR,9V6846,Other,Towing Vessel,SG,28.0,9.8,,333.0,146.0,,2009,11.0
563073350,9501423,KST 56,9V6849,Other,Tug,SG,32.0,11.5,5.5,469.0,273.0,,2010,10.0
563073540,,SOLARWINDS,SZ21245,Sailing Vessel,Sailing Vessel,SG,14.0,5.0,,,,,,6.0
563073570,9423097,MAJU MERCURY,9V6847,Tug,Tug,SG,30.0,10.5,,335.0,251.0,,2008,11.0
563073580,9423085,MAJU MARS,9V6848,Tug,Tug,SG,30.0,10.5,,335.0,259.0,,2008,12.0
563073610,,SC5000A,SC5000A,Pleasure Craft,Pleasure Craft,SG,15.0,4.0,,,,,,
563073720,,HARBOUR 4502,9V3012,,Unspecified,SG,14.0,4.0,,,,,,0.0
563073730,,HARBOUR 4503,9V3103,,Unspecified,SG,14.0,4.0,,,,,,5.0
563073820,9840128,ERINA 1601,9V3010,,Tug,SG,15.0,5.0,,,,,2017,7.0
563073860,,MARINA PEARL,,Tug,Tug,SG,25.0,8.0,,,,,,9.0
563074150,,SANDPIPER 29,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563074320,,YORK 310,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,22.0
563074350,,YORK 309,,Pleasure Craft,Pleasure Craft,SG,64.0,8.0,,,,,,22.0
563074470,,YTC WORKBOAT 16,,Tug,Tug,SG,12.0,4.0,,,,,,4.0
563074504,,PRESIDENT THIRTEEN,,,,,,,,,,,,
563074560,,AQUAHOLIC,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,25.0
563074570,9903308,VISION 225,9V6996,Tug,Tug,SG,26.0,7.93,,185.0,,,2020,8.0
563074630,,4 KINGS,,Pleasure Craft,Pleasure Craft,SG,10.0,4.0,,,,,,26.0
563074740,,ADVISORS ALLIANCE I,,Pleasure Craft,Pleasure Craft,SG,16.0,4.0,,,,,,24.0
563074770,,84 DIVERS II,NA,Dive Vessel,Dive Vessel,SG,,,,,,,,11.0
563074780,,JUPITER,9V7901,Tug,Tug,SG,20.0,6.0,,,,,,14.0
563074790,,LCC MARINE 11,,Special Craft,Special Craft,SG,9.0,3.0,,,,,,10.0
563074830,,YORK 311,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,23.0
563074900,9427067,ENA FORTITUDE,9V6173,Wing In Grnd,Multi Purpose Offshore Vessel,SG,83.24,22.04,6.7,5418.0,4307.0,,2013,10.0
563074920,,DISCOVERY,9V7269,Other,Other,SG,14.0,5.0,,,,,,16.0
563074930,9942469,INFINITI VIRTUS,9V7154,Tug,Pusher Tug,SG,26.0,8.0,,213.0,165.0,,2021,8.0
563075040,,MAJULAH 7,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,23.0
563075140,9762089,TROPICAL DOLPHIN,9V7327,Tug,Tug,SG,23.9,17.0,,186.0,150.0,,2021,9.0
563075220,,SEA BELLAGIO,,SAR,SAR,SG,,,,,,,,26.0
563075510,9085596,PSA AGILITY,9V7546,Cargo,Container Ship,SG,129.78,22.11,,7869.0,10747.0,841.0,1994,12.0
563075540,,ACHIEVE,SC5039G,Cargo,Cargo,SG,,,,,,,,21.0
563075770,,BRUTEK,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563075810,,ARMANI DOLPHIN,9V7554,Tug,Tug,SG,,,,,,,,
563075860,,HYDROPRO 6,,Tug,Tug,SG,20.0,7.0,,,,,,14.0
563075940,9105968,PSA CONNECTIVITY,9V7551,Cargo,Container Ship,SG,183.94,25.3,6.6,16800.0,23041.0,1694.0,1995,32.0
563075970,,ATLAS 11,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,0.0
563075990,,CAST CLIFFORD,,Other,Other,SG,,,,,,,,21.0
563076060,,PRESIDENT SIXTEEN,9V7423,Other,Other,SG,,,,,,,,23.0
563076070,,DM ALPHA 9,9V7543,Dive Vessel,Dive Vessel,SG,23.0,6.0,,,,,,18.0
563076090,,LIQUID ASSET,,Pleasure Craft,Pleasure Craft,SG,17.0,5.0,,,,,,28.0
563076220,,GRACE DIEU,,Pleasure Craft,Pleasure Craft,SG,14.0,4.0,,,,,,22.0
563076230,,JIANG EXPLORER,9M2655,Pleasure Craft,Pleasure Craft,SG,22.0,7.0,,,,,,10.0
563076250,,SWIFT SPARROW,9V7441,Pleasure Craft,Pleasure Craft,SG,25.0,5.0,,,,,,20.0
563076270,,SUNLIGHT LUNA,9V7591,Special Craft,Special Craft,SG,23.0,5.0,,,,,,15.0
563076280,,SUNLIGHT AURORA,9V7592,Special Craft,Special Craft,SG,23.0,5.0,,,,,,16.0
563076400,9701164,NORD TITAN,9V6239,Cargo,Bulk Carrier,SG,224.98,32.24,8.5,40937.0,77095.0,,2014,18.0
563076460,,TARA K,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,28.0
563076580,,CHOLA RANI 2,RANI2,Sailing Vessel,Sailing Vessel,SG,10.0,7.0,,,,,,6.0
563076660,,HORNBILL 1,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563076670,,SUN CRU,9V7678,Cargo,Cargo,SG,17.0,5.0,,,,,,18.0
563076750,,ATLAS 5,,Cargo,Cargo,SG,17.0,5.0,,,,,,
563076790,,ATLAS 1,9V7828,Passenger,Passenger,SG,19.0,6.0,,,,,,14.0
563076920,,AR QUEEN 8,9V7759,Cargo,Cargo,SG,26.0,5.0,,,,,,
563076980,,RAPTOR,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,20.0
563077010,,PRESIDENT SEVENTEEN,9V7904,Other,Other,SG,15.0,4.0,,,,,,20.0
563077020,,SEA HARRIER 5,SC5071J,Pleasure Craft,Pleasure Craft,SG,13.0,6.0,,,,,,17.0
563077140,,CAST COLLYER,,Tug,Tug,SG,,,,,,,,18.0
563077270,,TRES 01,9V7948,Other,Other,SG,15.0,5.0,,,,,,14.0
563077390,,JPO FOCUS,J7CH6,Dive Vessel,Dive Vessel,SG,19.0,6.0,,,,,,12.0
563077420,,CKL XVIII,SC5075C,Pleasure Craft,Pleasure Craft,SG,15.0,5.0,,,,,,18.0
563077510,,MAJULAH 11,SC5082F,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563077650,,GARUDA SEJATI,9V7974,Tug,Tug,SG,23.0,7.0,,,,,,
563077750,9897200,JMS SUNSHINE,9V6808,Tug,Tug,SG,30.0,12.0,,476.0,,,2023,
563077880,9955131,LIBERTY 29,SSD,Tanker,Oil Products Tanker,SG,65.78,12.0,,1308.0,1787.0,,2022,
563077900,9855707,EAGLE LIKA,9V8409,Tanker,Oil or Chemical Tanker,SG,113.93,19.0,6.7,6231.0,9621.0,,2019,15.0
563077940,,MASTER SEA,9V7933,Pilot Vessel,Pilot Vessel,SG,17.0,5.0,,,,,,
563078010,,PRESIDENT EIGHTEEN,9V8233,Other,Other,SG,103.0,10.0,,,,,,
563078070,,CHROBLER,9V8277,Pleasure Craft,Pleasure Craft,SG,11.0,4.0,,,,,,
563078130,,SZ17689J,1162,,Unspecified,SG,,,,,,,,
563078180,,I VIPER III,9V6054,Passenger,Passenger,SG,17.0,5.0,,,,,,
563078350,,OCEANIC 5,,Special Craft,Special Craft,SG,18.0,7.0,,,,,,
563078370,,RAPIDE,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563078430,9948889,BOONTEK,9V2968,Tanker,Bunkering Tanker,SG,90.6,18.0,,3932.0,5540.0,,2022,
563078530,,MAZU 01,9V8336,Other,Other,SG,,,,,,,,
563078670,,MAJU BERSAMA,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563078700,9838826,OXALIS LOTUS,9V8581,Tanker,Oil Products Tanker,SG,109.91,19.0,6.8,6011.0,7999.0,,2019,16.0
563078770,,NEREUS 5,V4JW6,Fishing,Fishing,SG,15.0,5.0,,,,,,
563078850,,SZ21581C,1191,,Unspecified,SG,,,,,,,,
563078860,,INVESTIGATOR,9V8559,Pilot Vessel,Pilot Vessel,SG,,,,,,,,
563078870,,ILLUMINATOR,9V8560,Pilot Vessel,Pilot Vessel,SG,14.0,4.0,,,,,,
563079140,,LLS 48,,Other,Other,SG,,,,,,,,
563079190,8572566,STL PS1,9V7594,Cargo,Aggregates Carrier,SG,81.0,15.6,,,,,2012,9.0
563079220,,OCEAN 88,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563079290,,SZ21616Z,1160,,Unspecified,SG,,,,,,,,
563079360,9634983,OCEANIC DOLPHIN,9V6680,Tug,Tug,SG,23.5,7.32,,141.0,114.0,,2012,9.0
563079370,9646065,COMMON DOLPHIN,9V8606,Dredger,Tug,SG,23.88,7.29,,155.0,154.0,,2012,8.0
563079380,,PENGUIN REFRESH,9V8578,Passenger,Passenger,SG,28.0,8.0,,,,,,
563079390,9970349,ODETTE EXCELLENCE,9V8681,Tanker,Oil Products Tanker,SG,78.0,13.4,,1993.0,2980.0,,2023,
563079470,,SF9032C,898,,Unspecified,SG,,,,,,,,
563079580,,SEA HARRIER 6,SC5099J,Pleasure Craft,Pleasure Craft,SG,13.0,5.0,,,,,,
563079590,,MAJULAH 13,SC5100H,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563079600,9644940,STRAITS GRACIOUS,9V2149,Tanker,Oil Products Tanker,SG,97.2,17.0,5.0,4062.0,5518.0,,2013,11.0
563079690,,SEA OTTER,9V8752,Other,Other,SG,14.0,5.0,,,,,,
563079790,,JPO GRANDEUR,SR4023A,Tug,Tug,SG,20.0,6.0,,,,,,
563079920,,SNOW WHITE,,Pleasure Craft,Pleasure Craft,SG,7.0,3.0,,,,,,
563079960,9920796,MATA IKAN,9V8754,Pleasure Craft,Research or Survey Vessel,SG,35.0,8.0,,315.0,,,2023,
563080040,9909443,KMT ALICE,9V6820,Tug,Tug,SG,22.9,7.0,,150.0,,,2023,
563080120,,NAUTI ANGEL,SZ21658,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563080160,,MPA GUARDIAN,9V7882,Port Tender,Port Tender,SG,34.0,10.0,,,,,2022,27.0
563080290,,YJP SURVEYORS 8,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563080310,,NEREUS GREEN 1,9V8960,Dive Vessel,Dive Vessel,SG,,,,,,,,
563080350,,BENGKALIS JAYA,SC5107E,Cargo,Cargo,SG,18.0,9.0,,,,,,
563080380,,CAST CRYSTAL,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563080550,,SEA LION,9V8965,Pleasure Craft,Pleasure Craft,SG,14.0,5.0,,,,,,
563080620,,KENKI 53,SP1467C,Pleasure Craft,Pleasure Craft,SG,12.0,4.0,,,,,,
563080650,,SUPERLITE 99,,Special Craft,Special Craft,SG,16.0,4.0,,,,,,
563080670,,SUN 108,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563080760,,SZ21689E,1240,,Unspecified,SG,,,,,,,,
563080940,,KEW GARDEN,,Pleasure Craft,Pleasure Craft,SG,8.0,3.0,,,,,,
563081020,,PENGUIN RECHARGE,9V8579,Passenger,Passenger,SG,28.0,9.0,,,,,,
563081040,,MAZU 03,9V9151,Other,Other,SG,66.0,93.0,,,,,,
563081070,,TT LILYAN,,Pleasure Craft,Pleasure Craft,SG,3.0,2.0,,,,,,
563081110,,PENGUIN RENEWABLE,9V8580,Passenger,Passenger,SG,28.0,9.0,,,,,,
563081140,,YORK 312,9V8710,Pleasure Craft,Pleasure Craft,SG,12.0,4.0,,,,,,
563081230,,OCEANIC 6,,Special Craft,Special Craft,SG,18.0,7.0,,,,,,
563081360,,MAZU 05,9V9211,Other,Other,SG,,,,,,,,
563082690,1014498,ARUNDINA,9V8957,Tanker,Bunkering Tanker,SG,90.6,18.0,,,,,2024,
563082730,,KM TANGO,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563082740,,MAZU 06,9V9293,Other,Other,SG,15.0,6.0,,,,,,
563082750,,SC5130Z,9V9292,Other,Other,SG,16.0,5.0,,,,,,
563082780,,LAGOON 42 842,SZ21763,Sailing Vessel,Sailing Vessel,SG,13.0,8.0,,,,,,
563082820,,OSPREY,SZ21747,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563082830,,SSE ANASTASIA,,Tug,Tug,SG,,,,,,,,
563082950,9354715,MAJU SOLAR,9V9191,Tug,Fire Fighting Vessel,SG,27.9,9.0,,,,,2006,
563082960,,MAJU SOLITAIRE,9V91E,Tug,Tug,SG,26.0,9.0,,,,,,
563083030,,MAJULAH 15,SC5131H,Cargo,Cargo,SG,,,,,,,,
563083040,,DOLPHIN 1,9V9534,Cargo,Cargo,SG,25.0,6.0,,,,,,
563083110,,CA ONE,,Pleasure Craft,Pleasure Craft,SG,20.0,6.0,,,,,,
563083180,,I VIPER VI,9V9285,Passenger,Passenger,SG,17.0,5.0,,,,,,
563083220,,SS SUMMER,SR2188A,Dive Vessel,Dive Vessel,SG,29.0,6.0,,,,,,
563083240,,SEA HARRIER 7,SC5137G,Pleasure Craft,Pleasure Craft,SG,13.0,5.0,,,,,,
563083310,,MAZU 08,9V9702,Other,Other,SG,,,,,,,,
563083330,,OSPREY 2,SZ21794,Pleasure Craft,Pleasure Craft,SG,6.0,3.0,,,,,,
563083360,,MAKEBA,SZ21808,Pleasure Craft,Pleasure Craft,SG,14.0,4.0,,,,,,
563083400,9840702,MAERSK BINTULU,9V6003,Cargo - Hazard A (Major),Container Ship,SG,185.99,36.0,9.9,32828.0,37621.0,2806.0,2019,20.0
563083540,,LLS 58,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563083550,1015260,CLEANSEAS JOY,9V8916,Tanker,Oil Products Tanker,SG,69.0,10.0,,,,,2024,
563083570,,SEA COMMAND,,SAR,SAR,SG,11.0,4.0,,,,,,
563083590,,SEA OSPREY 2,,SAR,SAR,SG,13.0,3.0,,,,,,
563083720,,PILOT 12,9V9701,Pilot Vessel,Pilot Vessel,SG,17.0,5.0,,,,,,
563083730,,SUN 118,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563083760,,BUANA JAYA 9,SC5147D,Cargo,Cargo,SG,,,,,,,,
563083790,1055260,GLORIA,9V9889,Tanker,Oil or Chemical Tanker,SG,103.88,19.0,,,,,,
563083810,1055105,SOPHIA,9V9910,Tanker,Oil or Chemical Tanker,SG,103.88,19.0,,,,,2025,
563083840,9998169,PSA GEMINI,9V9801,Tug,Tug,SG,30.0,12.0,,,,,2024,
563083870,,HIRO 18,9V9703,Other,Other,SG,20.0,6.0,,,,,,
563083880,,KM UNIFORM,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
563083970,,SC5150D,SC5150D,Passenger,Passenger,SG,18.0,4.0,,,,,,
563083980,,SINMYAN VICTORY,SC3915F,Cargo,Cargo,SG,14.0,6.0,,,,,,
563083990,1037945,MARINE PROSPERITY,9V9519,Tanker,Utility Vessel,SG,30.0,8.0,,,,,2024,
563084040,,KM VICTOR,,Pleasure Craft,Pleasure Craft,SG,,,,,,,,
