timestamp_utc,mmsi,ship_name,message_type,latitude,longitude,sog_knots,cog_degrees,true_heading,rate_of_turn,nav_status_code,nav_status_text,position_accuracy
2026-04-07 08:06:53.503498225 +0000 UTC,563040581,YORK 32,StandardClassBPositionReport,1.2715966666666667,103.88335666666667,9.3,85.7,,,,,True
2026-04-07 08:06:53.598165611 +0000 UTC,563085490,NORTHERN ALBATROSS,StandardClassBPositionReport,1.2606816666666667,103.81789,5.5,268.4,,,,,False
2026-04-07 08:06:53.952210002 +0000 UTC,563069100,,PositionReport,1.2403133333333334,103.87737999999999,0.1,115,32,0,0,Under way using engine,False
2026-04-07 08:06:54.013475262 +0000 UTC,563073120,GC 23,StandardClassBPositionReport,1.2455166666666666,103.85551833333334,9.3,271.6,271,,,,False
2026-04-07 08:06:54.02412723 +0000 UTC,563029960,,PositionReport,1.2571283333333334,103.84528333333333,15.1,83.8,,-128,15,Undefined (default),False
2026-04-07 08:06:54.34303392 +0000 UTC,563882000,MARLIN DUA,PositionReport,1.1904000000000001,103.75985999999999,0,301.6,174,0,0,Under way using engine,False
2026-04-07 08:06:54.408830145 +0000 UTC,563169200,,PositionReport,-6.095915000000001,106.91945166666666,0,48.2,182,0,5,Moored,False
2026-04-07 08:06:54.776197304 +0000 UTC,355048000,NO.3 OCEAN PIONEER,PositionReport,1.2691333333333332,103.73661666666666,0.1,164,68,0,0,Under way using engine,False
2026-04-07 08:06:55.063837232 +0000 UTC,563781000,,PositionReport,1.127495,103.76647666666666,18.7,46.2,,-128,8,Under way sailing,False
2026-04-07 08:06:55.106482856 +0000 UTC,563073110,,StandardClassBPositionReport,1.2476666666666667,103.80099166666668,8.9,283.6,283,,,,False
2026-04-07 08:06:55.143286524 +0000 UTC,477547800,,PositionReport,1.22774,103.77836,0,306.3,314,0,5,Moored,False
2026-04-07 08:06:55.304728846 +0000 UTC,565518000,,PositionReport,1.2623833333333332,103.820195,0.1,285.6,,-128,8,Under way sailing,False
2026-04-07 08:06:55.329752565 +0000 UTC,563077750,,PositionReport,1.2074150000000001,103.637355,6.6,276.7,278,0,8,Under way sailing,False
2026-04-07 08:06:55.489629199 +0000 UTC,564886000,GRAZIA COSULICH,PositionReport,1.2079933333333335,103.80756333333333,7.1,123.3,118,0,0,Under way using engine,False
2026-04-07 08:06:55.571169671 +0000 UTC,563021420,,StandardClassBPositionReport,1.2713466666666666,103.85430166666667,0.3,0,,,,,True
2026-04-07 08:06:55.680082115 +0000 UTC,414877000,,PositionReport,1.1751766666666665,103.66583833333334,12.6,301.5,300,3,0,Under way using engine,False
2026-04-07 08:06:55.867468189 +0000 UTC,525501318,,PositionReport,-7.673478333333334,113.566395,6.4,37.2,,-128,8,Under way sailing,False
2026-04-07 08:06:56.23643455 +0000 UTC,370682000,DM CONDOR,PositionReport,1.2686833333333332,103.73561666666666,0,295,246,0,0,Under way using engine,True
2026-04-07 08:06:56.449625259 +0000 UTC,563253500,,PositionReport,1.1648566666666667,103.76051166666666,0,117.3,38,-4,0,Under way using engine,True
2026-04-07 08:06:56.550098298 +0000 UTC,538005806,SUNNY APATITE,PositionReport,1.2732649999999999,103.90282333333333,0.6,199.4,120,-17,0,Under way using engine,False
2026-04-07 08:06:56.58304132 +0000 UTC,563019670,CLEANSEAS FERRY 2,PositionReport,1.247355,103.777175,14.1,331.2,341,127,15,Undefined (default),True
2026-04-07 08:06:56.770356716 +0000 UTC,352001488,,PositionReport,1.2515500000000002,103.95001666666667,2.6,342,12,0,0,Under way using engine,True
2026-04-07 08:06:57.01048971 +0000 UTC,432634000,ENERGY NAVIGATOR,PositionReport,1.1644833333333333,103.71683,0,213.6,324,0,1,At anchor,True
2026-04-07 08:06:57.04094129 +0000 UTC,566287000,,PositionReport,1.2203783333333333,103.71438166666667,0,281.3,113,0,0,Under way using engine,False
2026-04-07 08:06:57.223047054 +0000 UTC,352004357,,PositionReport,1.1393799999999998,103.77428499999999,6.8,52.1,51,0,8,Under way sailing,False
2026-04-07 08:06:57.302632485 +0000 UTC,563087010,,PositionReport,1.2695266666666667,103.75473333333333,12.2,275.2,276,0,0,Under way using engine,True
2026-04-07 08:06:57.410009767 +0000 UTC,370219000,,PositionReport,1.0613883333333334,103.68940833333333,12.8,56.6,53,0,0,Under way using engine,False
2026-04-07 08:06:57.920001048 +0000 UTC,457586000,,StandardClassBPositionReport,1.2705666666666666,103.85438833333333,0.1,0,,,,,True
2026-04-07 08:06:58.223841896 +0000 UTC,312092000,,PositionReport,1.2215916666666666,103.75428166666667,6.4,268.8,,-128,15,Undefined (default),True
2026-04-07 08:06:58.37056389 +0000 UTC,311000639,,PositionReport,1.2421266666666668,103.88460166666667,0.1,124.3,53,-3,1,At anchor,False
2026-04-07 08:06:58.532373367 +0000 UTC,566052000,,PositionReport,1.2170433333333333,103.657115,1.6,2.2,,-128,0,Under way using engine,False
2026-04-07 08:06:58.639170823 +0000 UTC,566065000,,PositionReport,1.22831,103.71433499999999,5.7,147.3,144,0,0,Under way using engine,True
2026-04-07 08:06:58.651712842 +0000 UTC,572133210,EM 33,StandardClassBPositionReport,1.258925,103.82244166666666,0.1,191.2,,,,,False
2026-04-07 08:06:58.956941098 +0000 UTC,564743000,,PositionReport,1.2387183333333334,103.75956333333333,0,1.1,,-128,0,Under way using engine,False
2026-04-07 08:06:58.98401312 +0000 UTC,525601594,,PositionReport,1.26317,103.84386666666666,0.2,307.9,,-128,0,Under way using engine,True
2026-04-07 08:06:59.036587999 +0000 UTC,548734000,,PositionReport,1.279495,103.96349000000001,0,178.7,258,-1,1,At anchor,True
2026-04-07 08:06:59.394386738 +0000 UTC,563899000,,PositionReport,1.2329483333333333,103.66604000000001,1,156.2,,-128,5,Moored,False
2026-04-07 08:06:59.516741145 +0000 UTC,636016653,M T VAYU,PositionReport,1.2925666666666666,103.92685333333334,0,217.8,95,0,1,At anchor,False
2026-04-07 08:06:59.543596447 +0000 UTC,314001139,,PositionReport,1.17909,103.66763666666667,7.1,305.6,,-128,0,Under way using engine,True
2026-04-07 08:06:59.955748088 +0000 UTC,563041631,,StandardClassBPositionReport,1.2101316666666666,103.79484000000001,0.3,360,,,,,True
2026-04-07 08:07:00.313167461 +0000 UTC,565574000,STRAITS NOMURA,PositionReport,1.2352233333333333,103.68774,0,57.6,44,0,0,Under way using engine,False
2026-04-07 08:07:00.50320633 +0000 UTC,564461000,,PositionReport,1.2992833333333331,103.72831833333333,8.4,2.9,260,127,0,Under way using engine,False
2026-04-07 08:07:01.228730364 +0000 UTC,566500000,BATAM FAST19,PositionReport,1.26195,103.81974666666666,0.1,329.7,,-128,0,Under way using engine,True
2026-04-07 08:07:01.258478753 +0000 UTC,563071860,,StandardClassBPositionReport,1.2645733333333333,103.81359,0,139.1,,,,,True
2026-04-07 08:07:01.357887722 +0000 UTC,566133000,RESILIENT NN23,PositionReport,1.2902633333333333,103.76080833333334,0.1,18.8,118,127,8,Under way sailing,False
2026-04-07 08:07:01.544128367 +0000 UTC,566339000,,PositionReport,1.29104,103.94792833333332,5.3,68.8,67,0,0,Under way using engine,False
2026-04-07 08:07:02.183074977 +0000 UTC,566686000,,PositionReport,1.243065,103.63736166666666,3.9,73.7,77,0,0,Under way using engine,False
2026-04-07 08:07:02.606033418 +0000 UTC,538009287,,PositionReport,1.2596933333333333,103.78860333333334,0,235.9,30,0,5,Moored,False
2026-04-07 08:07:02.876071289 +0000 UTC,563275700,,PositionReport,1.236265,103.83598166666667,8,245.7,243,-127,0,Under way using engine,False
2026-04-07 08:07:03.184955035 +0000 UTC,563323700,MAJESTIC SERENITY,PositionReport,1.261915,103.81881666666666,0,6.8,267,0,8,Under way sailing,False
2026-04-07 08:07:03.280671452 +0000 UTC,565918000,PILOT GP46,PositionReport,1.217015,103.80420833333332,18.3,186.4,,-128,0,Under way using engine,False
2026-04-07 08:07:03.35916053 +0000 UTC,538011746,,PositionReport,1.1707566666666667,103.77233666666666,0,55.1,235,0,3,Restricted manoeuvrability,False
2026-04-07 08:07:03.425309994 +0000 UTC,563028460,,PositionReport,1.2202966666666666,103.727405,0,273,62,0,1,At anchor,False
2026-04-07 08:07:03.584684918 +0000 UTC,636093121,DALLAS EXPRESS,PositionReport,1.27077,103.76622,0,355.7,,0,5,Moored,False
2026-04-07 08:07:03.83648657 +0000 UTC,538011336,,PositionReport,1.1984116666666667,103.68779333333333,0,136.4,302,0,1,At anchor,False
2026-04-07 08:07:04.238196262 +0000 UTC,563273700,GOLDEN SIRIUS,PositionReport,1.2987600000000001,103.95664666666667,0,338.6,83,0,1,At anchor,False
2026-04-07 08:07:04.637655598 +0000 UTC,525101104,KENDHAGA NUSANTARA11,PositionReport,-10.183506666666666,123.509685,0.9,226.2,3,0,8,Under way sailing,False
2026-04-07 08:07:04.704266572 +0000 UTC,565209000,,PositionReport,1.1970266666666667,103.74892666666666,0.2,0,216,0,0,Under way using engine,True
2026-04-07 08:07:05.623039933 +0000 UTC,563258400,MAJESTIC BOLD,PositionReport,1.2618216666666666,103.81879666666667,0,39.3,266,0,9,Reserved (HSC),False
2026-04-07 08:07:05.964272388 +0000 UTC,677034400,,PositionReport,1.2865333333333333,103.7674,0,208.9,,-128,0,Under way using engine,False
2026-04-07 08:07:06.316299544 +0000 UTC,563206300,,PositionReport,1.177425,103.76257333333334,0,270.8,85,0,1,At anchor,False
2026-04-07 08:07:06.725595084 +0000 UTC,212031000,,PositionReport,1.2703583333333335,103.88402833333333,0,286,39,-4,1,At anchor,False
2026-04-07 08:07:06.904135961 +0000 UTC,525300009,MV RYOKO 8,PositionReport,-10.191355,123.526245,0,14.9,,-128,5,Moored,True
2026-04-07 08:07:07.026161967 +0000 UTC,525018379,PERMATA 17,StandardClassBPositionReport,-10.171505,123.511095,0.1,259.3,,,,,True
2026-04-07 08:07:07.101043269 +0000 UTC,563019670,CLEANSEAS FERRY 2,PositionReport,1.2479816666666668,103.77684500000001,13.7,330.4,337,-127,15,Undefined (default),True
2026-04-07 08:07:07.408256295 +0000 UTC,255916085,,PositionReport,1.2194433333333334,103.89158833333333,11.7,249.6,246,0,0,Under way using engine,True
2026-04-07 08:07:07.627239259 +0000 UTC,245732000,ROLLDOCK STAR,PositionReport,1.2394866666666668,103.77936333333334,12.2,140.4,141,0,0,Under way using engine,True
2026-04-07 08:07:07.676955942 +0000 UTC,563083810,,PositionReport,1.2561133333333332,103.90781333333332,5.1,220.8,219,0,0,Under way using engine,False
2026-04-07 08:07:07.955849125 +0000 UTC,525001108,KM.SABUK_NUSANTARA43,PositionReport,-10.194853333333333,123.52690833333332,0,255.8,,-128,8,Under way sailing,False
2026-04-07 08:07:08.223260129 +0000 UTC,525020228,,PositionReport,-10.195593333333333,123.50813166666667,0.1,193.5,,-128,1,At anchor,True
2026-04-07 08:07:08.422828166 +0000 UTC,564966000,HAFNIA PANTHER,PositionReport,1.22752,103.80611833333334,0.1,289.4,340,0,1,At anchor,True
2026-04-07 08:07:08.452856245 +0000 UTC,525013027,,PositionReport,-10.168533333333333,123.51373333333332,0.1,89,,-128,1,At anchor,False
2026-04-07 08:07:08.694029875 +0000 UTC,525100095,,StandardClassBPositionReport,1.2650333333333335,103.84192833333333,0,0,,,,,True
2026-04-07 08:07:08.71982619 +0000 UTC,563085480,,StandardClassBPositionReport,1.25912,103.81996000000001,0.1,360,,,,,False
2026-04-07 08:07:08.846463975 +0000 UTC,525100705,ICON EFESUS I 17,PositionReport,-6.839798333333333,112.43495,0.1,266.1,,-128,1,At anchor,True
2026-04-07 08:07:09.403321015 +0000 UTC,565133000,KOTA KAMIL,PositionReport,1.26049,103.84000833333333,0,20.9,313,0,0,Under way using engine,True
2026-04-07 08:07:09.548985906 +0000 UTC,566746000,,PositionReport,1.2960166666666666,103.95441333333333,0,246.2,79,0,0,Under way using engine,False
2026-04-07 08:07:09.570198964 +0000 UTC,538011890,,PositionReport,1.1925999999999999,103.75736666666667,0,208,211,0,1,At anchor,True
2026-04-07 08:07:09.676298999 +0000 UTC,566824000,FRONTEK,PositionReport,1.1992233333333333,103.74317500000001,0,78.5,290,-127,1,At anchor,True
2026-04-07 08:07:09.943248218 +0000 UTC,563246900,,PositionReport,1.2698083333333334,103.88021,0.4,237.4,,-128,0,Under way using engine,False
2026-04-07 08:07:10.104213413 +0000 UTC,525900792,,PositionReport,1.3017816666666666,103.72767333333333,0.1,360,,-128,0,Under way using engine,True
2026-04-07 08:07:10.311652742 +0000 UTC,563224700,,PositionReport,-6.105411666666667,106.89090833333333,0,251.4,2,0,5,Moored,False
2026-04-07 08:07:10.529312298 +0000 UTC,565996000,RADIANCE,PositionReport,1.25797,103.77978666666667,0,0,,-128,0,Under way using engine,True
2026-04-07 08:07:10.584934679 +0000 UTC,419002058,DUBAI GREEN,PositionReport,1.2071566666666667,103.62242666666666,9.9,97,103,0,0,Under way using engine,True
2026-04-07 08:07:10.93322772 +0000 UTC,563002840,WAVEMASTER 5,PositionReport,1.2618683333333334,103.81783833333334,0,8.1,,-128,8,Under way sailing,False
2026-04-07 08:07:11.091963727 +0000 UTC,477178600,,PositionReport,1.1455983333333333,103.71500833333333,8.8,302.2,302,2,0,Under way using engine,False
2026-04-07 08:07:11.116856327 +0000 UTC,210761000,,PositionReport,1.2719316666666667,103.941605,0,269.1,249,1,1,At anchor,True
2026-04-07 08:07:11.173434173 +0000 UTC,538009232,,PositionReport,1.2365133333333334,103.81236666666668,0,168.7,148,-3,1,At anchor,True
2026-04-07 08:07:11.223184752 +0000 UTC,246481000,JUMBO JAVELIN,PositionReport,1.2605,103.88156666666667,0,253,26,0,1,At anchor,False
2026-04-07 08:07:11.396773949 +0000 UTC,563927000,STRAITS MUNIFICENT,PositionReport,1.23342,103.79261333333334,1.4,98.1,58,-127,0,Under way using engine,True
2026-04-07 08:07:11.983365774 +0000 UTC,563056400,EMMA COSULICH,PositionReport,1.1953933333333333,103.742415,0.1,197.8,239,0,0,Under way using engine,True
2026-04-07 08:07:12.022724105 +0000 UTC,538007582,,PositionReport,1.2710933333333334,103.889,0,202.1,74,0,1,At anchor,False
2026-04-07 08:07:12.103228168 +0000 UTC,525300507,,PositionReport,1.0937316666666668,103.716,28.4,245,,-128,0,Under way using engine,False
2026-04-07 08:07:12.743542011 +0000 UTC,565332000,,PositionReport,1.3000666666666667,103.75603666666666,0,290.3,,-128,15,Undefined (default),False
2026-04-07 08:07:12.77166886 +0000 UTC,563315800,PINNACLE OF MAJESTIC,PositionReport,1.2619049999999998,103.81780833333333,0,25.1,268,0,9,Reserved (HSC),False
2026-04-07 08:07:13.533822333 +0000 UTC,525301422,ELVIRA,PositionReport,-10.188336666666666,123.50398333333332,0.1,203.9,,-128,1,At anchor,False
2026-04-07 08:07:13.794213219 +0000 UTC,563025390,,PositionReport,1.19923,103.74139333333332,0,339.2,,-128,0,Under way using engine,False
2026-04-07 08:07:14.083950294 +0000 UTC,636022036,MONICA,PositionReport,1.2602550000000001,103.77906166666666,0,357.3,31,0,5,Moored,False
2026-04-07 08:07:14.285437976 +0000 UTC,357926000,MSC BERYL,PositionReport,1.2178383333333334,103.92889333333332,14.1,68.5,68,0,0,Under way using engine,False
2026-04-07 08:07:14.343667057 +0000 UTC,563084430,WALL E,StandardClassBPositionReport,1.265525,103.81300333333334,0,174.9,,,,,False
2026-04-07 08:07:14.785681438 +0000 UTC,533132391,PUSAKA GEMILANG,PositionReport,1.2442683333333333,103.79202666666667,0.1,313.7,37,10,1,At anchor,False
2026-04-07 08:07:14.910609675 +0000 UTC,565209000,,PositionReport,1.1970266666666667,103.74892333333334,0.1,0,215,0,0,Under way using engine,True
2026-04-07 08:07:14.929786487 +0000 UTC,525601262,KN.P 485,PositionReport,-6.878665,112.26853333333334,0,360,,-128,0,Under way using engine,False
2026-04-07 08:07:15.301987198 +0000 UTC,553112025,,PositionReport,1.25387,103.80485833333334,0,207.1,127,0,1,At anchor,True
2026-04-07 08:07:15.330837816 +0000 UTC,209527000,BEACHWAY,PositionReport,1.2309033333333335,103.81828333333333,0,116.4,64,0,0,Under way using engine,False
2026-04-07 08:07:15.383164232 +0000 UTC,563273700,GOLDEN SIRIUS,PositionReport,1.2987600000000001,103.95664666666667,0,338.6,83,0,1,At anchor,False
2026-04-07 08:07:15.410739511 +0000 UTC,305496000,,PositionReport,1.2189283333333334,103.59433166666666,5.5,343.2,340,0,0,Under way using engine,False
2026-04-07 08:07:15.810553255 +0000 UTC,563086610,,PositionReport,1.2237966666666666,103.71227833333334,0,243,68,0,0,Under way using engine,True
2026-04-07 08:07:15.920412373 +0000 UTC,563074570,,PositionReport,1.2628416666666666,103.82844,0,17,,-128,15,Undefined (default),True
2026-04-07 08:07:16.023245253 +0000 UTC,636026066,MSC MIRA V,PositionReport,1.2085833333333333,103.68391666666666,1.4,278,279,0,5,Moored,True
2026-04-07 08:07:16.249248062 +0000 UTC,566392000,,PositionReport,1.27714,103.92173333333334,0.2,274.7,69,0,0,Under way using engine,False
2026-04-07 08:07:16.443949895 +0000 UTC,563127800,,PositionReport,1.2488333333333335,103.80847999999999,0,234,116,0,1,At anchor,False
2026-04-07 08:07:16.727421458 +0000 UTC,538008694,,PositionReport,1.2676616666666667,103.97193,5.8,46.6,36,-127,0,Under way using engine,False
2026-04-07 08:07:16.766385969 +0000 UTC,533130658,,PositionReport,1.240565,103.79447833333333,0,5,326,-128,1,At anchor,False
2026-04-07 08:07:16.823788128 +0000 UTC,538012480,ST3,PositionReport,1.25489,103.89744666666667,0.1,255.8,136,0,1,At anchor,True
2026-04-07 08:07:17.487598767 +0000 UTC,564759000,,PositionReport,1.2229700000000001,103.77433333333333,0.2,110,,-128,8,Under way sailing,True
2026-04-07 08:07:17.507009101 +0000 UTC,566630000,,PositionReport,1.19725,103.74676666666666,1.2,316.2,,-128,0,Under way using engine,False
2026-04-07 08:07:17.589084138 +0000 UTC,566717000,MARINA ARIEL,PositionReport,1.2628300000000001,103.81836833333334,1,118.7,,-128,12,Power-driven vessel pushing ahead/towing alongside,False
2026-04-07 08:07:17.599651042 +0000 UTC,538007725,,PositionReport,1.2037666666666667,103.88457166666667,4.5,59.9,61,0,0,Under way using engine,True
2026-04-07 08:07:17.703044691 +0000 UTC,564167000,,PositionReport,1.1849983333333334,103.78968833333333,7.2,251.7,259,0,0,Under way using engine,False
2026-04-07 08:07:17.783334502 +0000 UTC,525701730,,PositionReport,1.2139666666666666,103.8839,10.8,248,247,0,0,Under way using engine,True
2026-04-07 08:07:18.30313337 +0000 UTC,563751000,OCEAN RAIDER,PositionReport,1.2618733333333334,103.81979333333334,0.1,265.7,,-128,0,Under way using engine,True
2026-04-07 08:07:18.345269353 +0000 UTC,563766000,,PositionReport,1.2988683333333335,103.95293166666667,0,257.9,85,0,0,Under way using engine,False
2026-04-07 08:07:18.358111428 +0000 UTC,525901488,,PositionReport,-10.204446666666666,123.52755666666667,0,169.7,7,0,0,Under way using engine,False
2026-04-07 08:07:18.496177895 +0000 UTC,566540000,ZMAGA,PositionReport,1.192135,103.74445833333333,0,300,108,0,1,At anchor,True
2026-04-07 08:07:18.516761595 +0000 UTC,563227800,,PositionReport,1.2584383333333333,103.82295333333333,0,360,,-128,2,Not under command,True
2026-04-07 08:07:18.744647203 +0000 UTC,563217300,,PositionReport,1.2535333333333334,103.94580500000001,10.4,55.1,55,0,0,Under way using engine,False
2026-04-07 08:07:19.147272026 +0000 UTC,566496000,,PositionReport,1.1807349999999999,103.78251666666667,0,232,63,0,1,At anchor,False
2026-04-07 08:07:19.708405387 +0000 UTC,563120700,,PositionReport,1.2564266666666666,103.92260333333334,0,132,224,0,5,Moored,False
2026-04-07 08:07:19.810931354 +0000 UTC,563267100,SHOREA,PositionReport,1.278775,103.742895,7.6,120.8,126,127,0,Under way using engine,False
