timestamp_utc,mmsi,ship_name,message_type,imo_number,call_sign,vessel_name,ship_type_code,dim_a,dim_b,dim_c,dim_d,length_m,beam_m,draught_m,destination,eta_month,eta_day,eta_hour,eta_minute
2026-04-07 08:15:48.451567943 +0000 UTC,525019607,,StaticDataReport,,YCJJ,,90,0,0,0,0,,,,,,,,
2026-04-07 08:15:49.074829139 +0000 UTC,538005092,ARDMORE ENTERPRISE,ShipStaticData,9654555,V7AY2,ARDMORE ENTERPRISE,89,150,33,10,22,183,32,9.2,SG SIN PGBG,4,7,2,0
2026-04-07 08:15:50.781770878 +0000 UTC,533132541,,StaticDataReport,,9M3041,,36,8,9,5,4,17,9,,,,,,
2026-04-07 08:15:52.702919844 +0000 UTC,563041631,KM 1,StaticDataReport,,,KM 1,,0,0,0,0,,,,,,,,
2026-04-07 08:15:52.89682056 +0000 UTC,354331000,HOUYOSHI EXPRESS II,ShipStaticData,9596258,3FDM5,HOUYOSHI EXPRESS II,80,148,35,10,22,183,32,8,SG PGBG,4,7,7,0
2026-04-07 08:15:53.882869333 +0000 UTC,432634000,ENERGY NAVIGATOR,ShipStaticData,9355264,7JCK,ENERGY NAVIGATOR,80,233,56,32,17,289,49,9.7,SG SIN PGBG,4,5,22,0
2026-04-07 08:15:53.935940978 +0000 UTC,563275700,MARINA AMETHYST,ShipStaticData,1065734,9V5066,MARINA AMETHYST,52,10,22,5,8,32,13,0,SINGAPORE,12,9,0,30
2026-04-07 08:15:54.640867979 +0000 UTC,636020761,BARAKAH,ShipStaticData,9902615,5LAP3,BARAKAH,80,300,33,25,35,333,60,19.7,SGSIN / PWBGA,4,5,13,0
2026-04-07 08:15:55.827117648 +0000 UTC,563621000,HAFNIA PUMA,ShipStaticData,9635810,9V2342,HAFNIA PUMA,80,150,33,7,25,183,32,10.7,MYTPP>PEBGB,4,7,6,0
2026-04-07 08:15:55.987146584 +0000 UTC,431115000,GRACE BARLERIA,ShipStaticData,9315719,7JZY,GRACE BARLERIA,80,221,67,13,31,288,44,9.1,SGSIN PGBG,4,2,3,0
2026-04-07 08:15:56.364346219 +0000 UTC,477547800,DA HENG SHAN,ShipStaticData,9564815,VRFX9,DA HENG SHAN,80,85,21,6,11,106,17,5.5,SGP(PEBGC),4,6,20,0
2026-04-07 08:15:56.949512823 +0000 UTC,563321500,MAERSK CRETE,ShipStaticData,9786190,S6UP2,MAERSK CRETE,89,146,37,23,9,183,32,10,AWQI ANCHORAGE,4,3,6,0
2026-04-07 08:15:59.763043407 +0000 UTC,566065000,GOLDEN ARANDA,ShipStaticData,9601211,9V8557,GOLDEN ARANDA,80,54,15,2,11,69,13,4.8,ASPP,4,7,15,55
2026-04-07 08:16:00.449997196 +0000 UTC,566717000,MARINA ARIEL,ShipStaticData,9667784,9V9525,MARINA ARIEL,52,18,17,3,7,35,10,5,AWQI SPORE,9,27,16,45
2026-04-07 08:16:01.656021088 +0000 UTC,538011336,BFL SCORPIO,ShipStaticData,9655781,V7A6977,BFL SCORPIO,80,88,30,14,4,118,18,6.8,ASSPU SIN,4,1,16,30
2026-04-07 08:16:01.749432767 +0000 UTC,232054145,,StaticDataReport,,MOYC2,,37,0,0,0,0,,,,,,,,
2026-04-07 08:16:03.387619129 +0000 UTC,525019644,SUCCESSCHALLENGER37,ShipStaticData,9147435,YGXD,SUCCESSCHALLENGER37,83,0,0,0,0,,,8,TUBAN,12,8,5,0
2026-04-07 08:16:03.968404949 +0000 UTC,533131019,VICKY,StaticDataReport,,,VICKY,,0,0,0,0,,,,,,,,
2026-04-07 08:16:06.013172776 +0000 UTC,212031000,ANL BURRUP TRADER,ShipStaticData,9383481,5BEN2,ANL BURRUP TRADER,70,96,21,7,13,117,20,5.2,SG PEBGA,4,6,10,0
2026-04-07 08:16:07.586836455 +0000 UTC,245732000,ROLLDOCK STAR,ShipStaticData,9656498,PBIK,ROLLDOCK STAR,79,16,135,13,13,151,26,5.1,SGSIN AEW,4,7,9,0
2026-04-07 08:16:07.662806991 +0000 UTC,533110699,,StaticDataReport,,9M2594,,37,5,14,4,1,19,5,,,,,,
2026-04-07 08:16:10.104666005 +0000 UTC,525018042,TB SABANG 51,StaticDataReport,,,TB SABANG 51,,0,0,0,0,,,,,,,,
2026-04-07 08:16:10.227258286 +0000 UTC,533132115,ORKIM FORTITUDE,ShipStaticData,9568043,9M2503,ORKIM FORTITUDE,80,147,33,12,20,180,32,9.8,PEBGC SINGAPORE,4,7,3,0
2026-04-07 08:16:11.559130493 +0000 UTC,525019114,SINAR HARAPAN-78,StaticDataReport,,,SINAR HARAPAN-78,,0,0,0,0,,,,,,,,
2026-04-07 08:16:11.586805007 +0000 UTC,538009232,CL XUNYANG,ShipStaticData,9718088,V7A4484,CL XUNYANG,89,152,31,8,24,183,32,11,SG SIN AWW,4,3,18,45
2026-04-07 08:16:13.529848162 +0000 UTC,477201800,ZHONG CHI,ShipStaticData,9342097,VRFA6,ZHONG CHI,80,151,37,25,7,188,32,9.3,AWPB SGP,3,28,8,0
2026-04-07 08:16:13.601376655 +0000 UTC,533132391,PUSAKA GEMILANG,ShipStaticData,9553945,9M2715,PUSAKA GEMILANG,80,78,19,4,12,97,16,4.6,"PWBGA, SINGAPORE",4,6,7,0
2026-04-07 08:16:15.587995008 +0000 UTC,563287600,CMA CGM MEXICO,ShipStaticData,9839911,9V3241,CMA CGM MEXICO,71,110,255,29,22,365,51,14.7,COLOMBO,4,11,12,30
2026-04-07 08:16:16.224789797 +0000 UTC,246481000,JUMBO JAVELIN,ShipStaticData,9243837,PHEG,JUMBO JAVELIN,90,18,126,10,17,144,27,6.3,SGSIN PEBGA,4,3,12,0
2026-04-07 08:16:19.107979278 +0000 UTC,341268000,HTS MASTER,StaticDataReport,,,HTS MASTER,,0,0,0,0,,,,,,,,
2026-04-07 08:16:19.591374772 +0000 UTC,563060900,BTS SUMMER,ShipStaticData,9434694,9V5894,BTS SUMMER,80,101,27,9,11,128,20,6,SGP AWPB,4,6,8,0
2026-04-07 08:16:22.654105396 +0000 UTC,352005076,VERA,ShipStaticData,9292278,3E7277,VERA,80,146,30,9,22,176,31,6.5,SINGAPORE WPBGA,3,24,9,0
2026-04-07 08:16:23.242724064 +0000 UTC,538010772,PETROBRAS 80,ShipStaticData,9989780,V7A7404,PETROBRAS 80,99,312,37,11,49,349,60,0,,0,0,0,0
2026-04-07 08:16:23.586527143 +0000 UTC,563087340,SZ18473G,StaticDataReport,,,SZ18473G,,0,0,0,0,,,,,,,,
2026-04-07 08:16:24.1202908 +0000 UTC,354077000,LONGHUNG 5,ShipStaticData,9376933,3FJR4,LONGHUNG 5,80,102,25,7,13,127,20,4.8,PEBGC SG SIN,3,22,13,45
2026-04-07 08:16:25.427677848 +0000 UTC,564167000,HY AMBER,ShipStaticData,9678666,9V9643,HY AMBER,83,30,13,7,5,43,12,3,AEPB,11,23,2,30
2026-04-07 08:16:26.733011469 +0000 UTC,563253500,MARINE AZURE,ShipStaticData,1032957,9VAB6,MARINE AZURE,80,86,16,15,4,102,19,6.3,ARAFR,7,4,9,30
2026-04-07 08:16:27.676241262 +0000 UTC,563040413,KANLIAN 7,StaticDataReport,,,KANLIAN 7,,0,0,0,0,,,,,,,,
2026-04-07 08:16:28.35660971 +0000 UTC,441244000,DM DRAGON,ShipStaticData,9415002,D7LA,DM DRAGON,80,105,22,6,15,127,21,7.9,SG PGBG,4,6,16,15
2026-04-07 08:16:29.160743599 +0000 UTC,563140000,BTS CAMILLA,ShipStaticData,9307437,9V3430,BTS CAMILLA,84,97,21,10,9,118,19,5.5,SGSIN ASSPU,4,6,7,0
2026-04-07 08:16:30.362584809 +0000 UTC,403515001,NCC NASMA,ShipStaticData,9459008,HZEG,NCC NASMA,80,154,29,8,24,183,32,7.2,SGSIN,4,3,5,0
2026-04-07 08:16:33.188791164 +0000 UTC,353757000,BITUMEN KOSEI,ShipStaticData,9806756,3FHK7,BITUMEN KOSEI,80,82,20,12,5,102,17,5.1,AWW,4,28,12,0
2026-04-07 08:16:33.483703663 +0000 UTC,538011746,BLUE GRETHA,ShipStaticData,9650963,V7A3399,BLUE GRETHA,99,28,109,19,62,137,81,16.8,SINGAPORE,4,5,7,0
2026-04-07 08:16:33.534422518 +0000 UTC,563102300,GOLDEN AUSTRALIS,ShipStaticData,9882748,9V5189,GOLDEN AUSTRALIS,80,106,21,15,6,127,21,8.7,SG SIN PEBGC,3,21,9,30
2026-04-07 08:16:34.862434584 +0000 UTC,533133686,ISLAND B,StaticDataReport,,,ISLAND B,,0,0,0,0,,,,,,,,
2026-04-07 08:16:35.702390011 +0000 UTC,533130968,THE MAGGIE,StaticDataReport,,,THE MAGGIE,,0,0,0,0,,,,,,,,
2026-04-07 08:16:36.790043213 +0000 UTC,636026066,MSC MIRA V,ShipStaticData,9292266,A8GR7,MSC MIRA V,71,210,84,16,16,294,32,7.5,SGSIN_TUAS,4,7,6,0
2026-04-07 08:16:37.53580878 +0000 UTC,525119201,KYLIE S,ShipStaticData,9444120,YDQY2,KYLIE S,52,11,49,11,5,60,16,4.2,TADDAN PORT,3,20,7,30
2026-04-07 08:16:40.96902559 +0000 UTC,563041217,,StaticDataReport,,,,37,5,5,5,5,10,10,,,,,,
2026-04-07 08:16:41.269564891 +0000 UTC,636017158,KORONA D,ShipStaticData,9476836,D5JO5,KORONA D,70,251,41,17,28,292,45,8.1,SG SIN,4,6,23,30
2026-04-07 08:16:41.66677384 +0000 UTC,370895000,SM EAGLE,ShipStaticData,9761827,3EMX3,SM EAGLE,84,234,61,24,22,295,46,9.8,SGSIN PGBG,4,2,10,0
2026-04-07 08:16:42.497939302 +0000 UTC,352005707,HPC LIBERTY,ShipStaticData,9424089,3E8920,HPC LIBERTY,79,149,26,16,13,175,29,9.8,PEBGA,4,5,10,30
2026-04-07 08:16:42.776486595 +0000 UTC,525100954,,StaticDataReport,,YDA3978,,52,5,16,3,4,21,7,,,,,,
2026-04-07 08:16:43.510451278 +0000 UTC,538009230,CL YINGDU,ShipStaticData,9718064,V7A4482,CL YINGDU,89,149,34,8,24,183,32,11.9,SG SIN,4,7,8,0
2026-04-07 08:16:45.861986512 +0000 UTC,533110592,LUNA,StaticDataReport,,,LUNA,,0,0,0,0,,,,,,,,
2026-04-07 08:16:50.395272931 +0000 UTC,525125010,MERATUS LARANTUKA,ShipStaticData,9821512,YCGM2,MERATUS LARANTUKA,70,118,6,14,9,124,23,4.5,DPL LAMONGAN,4,2,3,0
2026-04-07 08:16:53.335872688 +0000 UTC,563215500,ZEVIROUS,ShipStaticData,9995662,9V8799,ZEVIROUS,80,62,13,6,6,75,12,4.6,OTS9,4,7,7,0
2026-04-07 08:16:53.854471219 +0000 UTC,563856000,JUMA,ShipStaticData,9767912,9V3733,JUMA,80,70,20,2,13,90,15,4.2,OTS#06,4,7,13,40
2026-04-07 08:16:54.547772953 +0000 UTC,215137000,CMA CGM J.MADISON,ShipStaticData,9780897,9HA4975,CMA CGM J.MADISON,71,141,225,22,26,366,48,11,SGSIN,4,10,9,30
2026-04-07 08:16:55.416528723 +0000 UTC,636021434,PACIFIC INTEGRITY,ShipStaticData,9469780,5LDX4,PACIFIC INTEGRITY,79,127,21,13,10,148,23,6.6,PEBGA,3,27,16,15
2026-04-07 08:16:58.043364473 +0000 UTC,574002000,LS NEPTUNE,ShipStaticData,9337339,XVLG7,LS NEPTUNE,82,141,42,7,25,183,32,8,PWBGB-SGP,4,5,11,45
2026-04-07 08:16:59.109221728 +0000 UTC,564269000,LITA RANGER,StaticDataReport,,,LITA RANGER,,0,0,0,0,,,,,,,,
2026-04-07 08:17:01.149094876 +0000 UTC,563294700,EM SHONA,ShipStaticData,1072660,9VBA5,EM SHONA,80,97,18,5,14,115,19,7.1,SG-ASPP,4,7,7,0
2026-04-07 08:17:02.138126425 +0000 UTC,636019337,FSL KELANG,ShipStaticData,9845049,D5UB2,FSL KELANG,70,158,14,17,7,172,24,7.8,SGSIN,4,7,6,0
2026-04-07 08:17:02.466009359 +0000 UTC,232046110,KAHALA,ShipStaticData,1040801,MNDH8,KAHALA,37,20,20,4,4,40,8,2.1,SINGAPORE,3,29,16,0
2026-04-07 08:17:04.656248817 +0000 UTC,636024183,STENSTRAUM,ShipStaticData,9187394,D5YF5,STENSTRAUM,80,116,29,0,21,145,,8,SINGAPORE,4,6,5,30
2026-04-07 08:17:07.976294863 +0000 UTC,525101021,KN SAR ANTAREJA,ShipStaticData,0,,KN SAR ANTAREJA,51,10,30,3,7,40,10,0,KUPANGANCH,1,14,20,22
2026-04-07 08:17:08.161949086 +0000 UTC,563041486,,StaticDataReport,,,,37,5,5,5,5,10,10,,,,,,
2026-04-07 08:17:08.387415382 +0000 UTC,205083000,BOKA TIAMAT,ShipStaticData,9792527,ORUE,BOKA TIAMAT,79,40,58,10,10,98,20,5.6,AEW,3,31,17,30
2026-04-07 08:17:09.164158838 +0000 UTC,352003034,MK LION,ShipStaticData,9232553,3E6586,MK LION,80,100,35,11,11,135,22,5.5,DUMAI_ID,2,19,15,0
2026-04-07 08:17:09.252849992 +0000 UTC,525600143,,StaticDataReport,,YDB6951,,52,0,0,0,0,,,,,,,,
2026-04-07 08:17:10.338128033 +0000 UTC,563127800,ES JEWEL,ShipStaticData,9507166,9V5391,ES JEWEL,80,111,27,6,15,138,21,5.4,SG AWW,3,29,9,0
2026-04-07 08:17:10.365224905 +0000 UTC,636024677,MUGELLO,ShipStaticData,1030040,5LTT9,MUGELLO,80,191,37,23,13,228,36,7.8,MY TPP>SG PWBGA,4,7,4,0
2026-04-07 08:17:11.062338623 +0000 UTC,563021420,SEA EFA SC4356J,StaticDataReport,,,SEA EFA SC4356J,,0,0,0,0,,,,,,,,
2026-04-07 08:17:13.080242845 +0000 UTC,352004850,FLORA MARIS,ShipStaticData,9423906,3E7083,FLORA MARIS,82,157,32,8,24,189,32,9.2,SG SIN-PEBGC,3,31,22,30
2026-04-07 08:17:13.90933593 +0000 UTC,564886000,GRAZIA COSULICH,ShipStaticData,9673109,9V6694,GRAZIA COSULICH,89,70,20,10,6,90,16,6.5,AEPB/C,4,7,18,0
2026-04-07 08:17:14.056868272 +0000 UTC,525901488,VINTARI,ShipStaticData,9341017,JVTL8,VINTARI,0,54,17,3,9,71,12,3.8,ALAK_TENAU,4,7,2,0
2026-04-07 08:17:14.227368003 +0000 UTC,563315800,PINNACLE OF MAJESTIC,ShipStaticData,1114652,9VEE6,PINNACLE OF MAJESTIC,40,10,32,9,1,42,10,0,SINGAPORE - RFT,4,7,7,50
2026-04-07 08:17:17.321916161 +0000 UTC,311001237,ERREA WITTU,ShipStaticData,9989479,C6GG2,ERREA WITTU,99,318,21,9,55,339,64,0,,0,0,0,0
2026-04-07 08:17:20.458940572 +0000 UTC,563257300,KOTA NEKAD,ShipStaticData,9390252,9VDK6,KOTA NEKAD,70,143,37,12,16,180,28,10.1,SGSIN PEBGA,4,5,22,0
2026-04-07 08:17:23.776726062 +0000 UTC,636019713,SEA GEM,ShipStaticData,9602655,D5VU4,SEA GEM,80,279,54,34,26,333,60,20.5,SG PEBGB,4,6,16,30
2026-04-07 08:17:25.380070533 +0000 UTC,566623000,RESOLUTE NN24,ShipStaticData,9727687,9V3113,RESOLUTE NN24,99,16,16,6,6,32,12,4.6,SINGAPORE,11,21,7,0
2026-04-07 08:17:25.739181625 +0000 UTC,525101263,GARDA MARITIM 3,ShipStaticData,9910686,YCZX2,GARDA MARITIM 3,68,45,15,13,1,60,14,2,BOLOK-KUPANG,5,25,23,0
2026-04-07 08:17:26.049933176 +0000 UTC,525200075,CAMARA NUSANTARA 6,ShipStaticData,9855094,YCDC2,CAMARA NUSANTARA 6,71,0,0,0,0,,,4.5,KUPANG,4,5,2,0
2026-04-07 08:17:26.160643457 +0000 UTC,563141000,NOC 8,ShipStaticData,9691747,9V7569,NOC 8,80,24,16,5,5,40,10,0,SINGAPORE,0,0,0,0
2026-04-07 08:17:26.906498188 +0000 UTC,241393000,MARAN TAURUS,ShipStaticData,9519494,SVCG3,MARAN TAURUS,80,282,51,36,24,333,60,11,SG SIN,4,4,19,30
2026-04-07 08:17:30.458763032 +0000 UTC,253000147,BOURBONEVOLUTION810,ShipStaticData,9639878,LXAR6,BOURBONEVOLUTION810,99,15,85,4,16,100,20,6.2,SINGAPORE,3,17,11,0
2026-04-07 08:17:32.088540727 +0000 UTC,563087340,SZ18473G,StaticDataReport,,,SZ18473G,,0,0,0,0,,,,,,,,
2026-04-07 08:17:32.333471082 +0000 UTC,319053100,VICTON,ShipStaticData,9672428,ZGDI5,VICTON,37,26,14,4,4,40,8,2.2,OCEAN MARINA,9,25,17,20
2026-04-07 08:17:33.174984411 +0000 UTC,268268900,KIARA M,ShipStaticData,9285823,T7DZ5,KIARA M,80,282,51,25,35,333,60,12.5,PEBGC SINGAPORE,4,3,0,1
2026-04-07 08:17:33.454275498 +0000 UTC,566797000,APL VANCOUVER,ShipStaticData,9597472,9V9915,APL VANCOUVER,74,238,90,13,32,328,45,13.8,AUADL>SGSIN PEBGA,4,6,22,45
2026-04-07 08:17:35.802187546 +0000 UTC,636091575,HANSA  AUGSBURG,ShipStaticData,9373474,A8PN3,HANSA  AUGSBURG,71,17,159,14,14,176,28,9.7,VNHPH,4,11,19,30
2026-04-07 08:17:36.760312055 +0000 UTC,563267100,SHOREA,ShipStaticData,1074450,9VEQ5,SHOREA,80,82,17,5,13,99,18,5.8,AEPB,4,6,11,0
2026-04-07 08:17:38.584024997 +0000 UTC,525100095,MEGAMAS SWEET,StaticDataReport,,,MEGAMAS SWEET,,0,0,0,0,,,,,,,,
2026-04-07 08:17:38.680687376 +0000 UTC,303210000,PATRIOT,ShipStaticData,9316139,WAIU,PATRIOT,70,37,162,9,22,199,31,8,SG PEBGA,3,25,2,0
2026-04-07 08:17:39.986978999 +0000 UTC,667001686,KATINGAN EXPRESS,ShipStaticData,9088768,SSD,KATINGAN EXPRESS,70,66,15,7,6,81,13,3.4,AEW-SG,3,8,10,0
2026-04-07 08:17:40.06733077 +0000 UTC,232027081,ENERGY ATHENA,ShipStaticData,9891440,MHCJ3,ENERGY ATHENA,80,148,35,12,20,183,32,8.1,SINGAPORE AWPB,4,1,17,30
2026-04-07 08:17:43.082711428 +0000 UTC,636022972,AFRAMAX RIO,ShipStaticData,9273844,5LLH6,AFRAMAX RIO,80,209,38,27,15,247,42,8.3,SINGAPORE,4,6,20,0
2026-04-07 08:17:43.110109635 +0000 UTC,352005632,DORIC SAMURAI,ShipStaticData,1057103,3E8859,DORIC SAMURAI,70,170,29,20,12,199,32,12.7,SGSIN,4,7,11,0
2026-04-07 08:17:43.824711347 +0000 UTC,533057100,ORKIM DISCOVERY,ShipStaticData,9564396,9MLL9,ORKIM DISCOVERY,80,100,20,12,8,120,20,5.2,SPORE WBGA,4,6,6,0
2026-04-07 08:17:45.377012682 +0000 UTC,563204500,HOUHENG 5,ShipStaticData,9744398,9V9186,HOUHENG 5,70,281,46,35,22,327,57,11.3,TUB BR,5,11,16,0
2026-04-07 08:17:49.215775832 +0000 UTC,566386000,SEA BRILLIANCE,ShipStaticData,9438327,9V9176,SEA BRILLIANCE,80,75,25,14,4,100,18,6.5,PASIR PANJANG # 27,4,6,3,0
2026-04-07 08:17:49.479991639 +0000 UTC,563009046,,StaticDataReport,,9V7022,,52,0,0,0,0,,,,,,,,
2026-04-07 08:17:50.261803044 +0000 UTC,563136000,SINAR MENDAWAI,ShipStaticData,9363857,9V2192,SINAR MENDAWAI,80,120,25,17,7,145,24,6,SG SIN,4,2,6,0
2026-04-07 08:17:50.457053146 +0000 UTC,371884000,ISUZU,ShipStaticData,9624902,3FSN6,ISUZU,70,128,17,17,8,145,25,8.4,SG SIN,3,31,9,0
2026-04-07 08:17:52.381368601 +0000 UTC,457618000,,StaticDataReport,,JVRP8,,70,48,8,4,4,56,8,,,,,,
2026-04-07 08:17:53.025124709 +0000 UTC,414732000,GUI CHI,ShipStaticData,9611656,BPGF,GUI CHI,80,151,33,22,10,184,32,7.5,MY PENGERANG,4,8,14,0
2026-04-07 08:17:53.788230537 +0000 UTC,525008054,MT PANDAN,ShipStaticData,9189548,PMRQ,MT PANDAN,80,56,10,10,4,66,14,3.3,KUPANG,7,4,8,0
2026-04-07 08:17:57.057132723 +0000 UTC,525301422,ELVIRA,ShipStaticData,9168453,YDLH2,ELVIRA,80,58,14,3,8,72,11,4.6,ID KUPANG,4,6,10,0
2026-04-07 08:17:59.802315376 +0000 UTC,525008101,TB BALONGAN 1,ShipStaticData,9149536,YFIX,TB BALONGAN 1,52,10,22,2,7,32,9,3.5,CAPLONG,4,3,0,0
2026-04-07 08:18:01.157173207 +0000 UTC,538007592,NORTHERN HIGHWAY,ShipStaticData,9392339,V7FT4,NORTHERN HIGHWAY,70,24,164,22,6,188,28,7,SG SIN PEBGA,4,6,13,15
2026-04-07 08:18:01.258689765 +0000 UTC,525024416,,StaticDataReport,,YDB4204,,52,4,22,4,4,26,8,,,,,,
2026-04-07 08:18:02.926789607 +0000 UTC,564759000,I MOLA,ShipStaticData,9204025,9V5704,I MOLA,60,26,6,4,4,32,8,0,MSP,6,24,18,30
2026-04-07 08:18:03.90661213 +0000 UTC,563204400,DILIGENCE,ShipStaticData,9955820,9V8313,DILIGENCE,80,72,18,12,4,90,16,5.8,ARP,4,7,7,30
2026-04-07 08:18:07.360081792 +0000 UTC,525001108,KM.SABUK_NUSANTARA43,ShipStaticData,0,JZWR,KM.SABUK_NUSANTARA43,99,60,10,7,7,70,14,0,KUPANG^,4,7,6,30
2026-04-07 08:18:07.507336603 +0000 UTC,538004619,CRYSTAL ACE,ShipStaticData,9539224,V7YB2,CRYSTAL ACE,70,21,179,25,7,200,32,8.9,SG SIN PEBGA,4,6,19,20
2026-04-07 08:18:08.813639955 +0000 UTC,563251100,EM NIKITA,ShipStaticData,1027134,9VBA7,EM NIKITA,80,105,10,3,16,115,19,7.2,AEPB-SG,4,7,6,0
2026-04-07 08:18:14.893562336 +0000 UTC,563087310,PSA VELA,ShipStaticData,1060370,9V9812,PSA VELA,52,18,12,7,5,30,12,5,SG SIN-PEBGA,12,26,2,0
2026-04-07 08:18:15.003216926 +0000 UTC,351885000,GOLDEN ORION,ShipStaticData,9712333,3FEW,GOLDEN ORION,80,96,24,6,15,120,21,6,SG SIN/PGBG,4,7,9,0
2026-04-07 08:18:17.348695709 +0000 UTC,563254100,KOTA OASIS,ShipStaticData,9977866,9V9542,KOTA OASIS,70,80,180,28,18,260,46,10.2,SGSIN PEBGA,4,6,8,0
2026-04-07 08:18:21.241366082 +0000 UTC,352006601,LONNIE,ShipStaticData,9469924,3E7953,LONNIE,70,251,41,25,20,292,45,8.5,SI SGP,4,2,1,0
2026-04-07 08:18:22.552770067 +0000 UTC,563927000,STRAITS MUNIFICENT,ShipStaticData,9332262,9VAU5,STRAITS MUNIFICENT,0,70,23,6,8,93,14,5.5,AWPA,4,7,15,30
2026-04-07 08:18:23.653369805 +0000 UTC,211151710,WILHELMSHAVEN EXPRES,ShipStaticData,9943918,DDQP2,WILHELMSHAVEN EXPRES,71,115,285,32,29,400,61,11.8,YANGSHAN,4,14,22,0
2026-04-07 08:18:23.854202585 +0000 UTC,477685900,ANGEL NO.1,ShipStaticData,9470662,VRGG5,ANGEL NO.1,80,100,18,10,8,118,18,5.9,SGP PEBGC,4,5,18,15
2026-04-07 08:18:26.336541866 +0000 UTC,538009333,PELAGIA,ShipStaticData,9402940,V7A4607,PELAGIA,70,195,30,12,20,225,32,7.7,SG_PEBGC,3,16,23,30
2026-04-07 08:18:26.44338647 +0000 UTC,566540000,ZMAGA,ShipStaticData,9651876,9V9858,ZMAGA,80,78,12,6,10,90,16,5.8,ARP,4,7,8,18
2026-04-07 08:18:28.150458163 +0000 UTC,566163000,BRUE,ShipStaticData,9735256,9V2696,BRUE,80,70,20,5,10,90,15,6,SELAT PAUH,4,5,10,0
2026-04-07 08:18:29.266556622 +0000 UTC,566680000,VITALITY,ShipStaticData,9639373,9V9848,VITALITY,80,68,21,12,6,89,18,4.5,P-13,4,6,7,30
2026-04-07 08:18:29.426846362 +0000 UTC,232026709,VS REMLIN,ShipStaticData,9252307,MGYO8,VS REMLIN,81,135,36,13,14,171,27,8,SG PEBGC,4,2,9,0
2026-04-07 08:18:30.661919609 +0000 UTC,563004120,MARINA PRINCESS 3,StaticDataReport,,,MARINA PRINCESS 3,,0,0,0,0,,,,,,,,
2026-04-07 08:18:31.827155273 +0000 UTC,565574000,STRAITS NOMURA,ShipStaticData,9422811,9VEN8,STRAITS NOMURA,80,99,4,13,6,103,19,8.1,T206,4,7,17,30
2026-04-07 08:18:34.654135172 +0000 UTC,563205800,STOLT YURI,ShipStaticData,9750218,9V8777,STOLT YURI,80,106,21,20,0,127,,7.4,SG SIN,4,3,1,0
2026-04-07 08:18:36.781049511 +0000 UTC,563247900,MAJESTIC PASSION,ShipStaticData,1073119,9VCO3,MAJESTIC PASSION,40,10,29,7,3,39,10,0,BTC TO HFC (RETURN),3,10,0,10
2026-04-07 08:18:36.877562372 +0000 UTC,538011698,DHT REDWOOD,ShipStaticData,9528940,V7A3317,DHT REDWOOD,80,276,57,26,34,333,60,11,SG SIN,4,6,5,0
2026-04-07 08:18:37.213647535 +0000 UTC,312653000,BATAMINDO LEO,ShipStaticData,107727000,V3RV7,BATAMINDO LEO,70,69,30,8,8,99,16,3,SGSIN PEBGA,4,7,7,0
2026-04-07 08:18:37.667050203 +0000 UTC,477898700,OOCL YOKOHAMA,ShipStaticData,9329538,VRDB3,OOCL YOKOHAMA,71,198,62,7,25,260,32,12,SG SIN PEBGA,4,7,1,0
2026-04-07 08:18:40.762814615 +0000 UTC,533130658,LG ASPHALT 2,ShipStaticData,9826885,9MWS7,LG ASPHALT 2,85,74,25,9,9,99,18,4.9,PEBGC SGSIN,3,29,4,0
2026-04-07 08:18:40.908819934 +0000 UTC,413586730,JIAN HANG FENG DA,ShipStaticData,9982251,BPPB3,JIAN HANG FENG DA,82,78,21,13,3,99,16,5.5,SG_PEBGC,4,1,17,30
2026-04-07 08:18:41.970177703 +0000 UTC,563071340,PENGUIN TEGAS,StaticDataReport,,,PENGUIN TEGAS,,0,0,0,0,,,,,,,,
2026-04-07 08:18:43.668181793 +0000 UTC,414877000,ZHONG GU CHENG DU,ShipStaticData,9933846,BPJK4,ZHONG GU CHENG DU,74,196,32,11,29,228,40,12.4,MY PKG,4,8,0,0
2026-04-07 08:18:45.650629271 +0000 UTC,533131134,MOANA O AROHA,StaticDataReport,,,MOANA O AROHA,,0,0,0,0,,,,,,,,
2026-04-07 08:18:45.669725025 +0000 UTC,416252000,ASIA CEMENT NO.6,ShipStaticData,9112832,BLEZ,ASIA CEMENT NO.6,70,105,20,7,13,125,20,8.7,SIN PEBGA,3,26,1,0
2026-04-07 08:18:46.043443778 +0000 UTC,477328600,EASTERN RIVER,ShipStaticData,9459357,VRJI6,EASTERN RIVER,70,228,26,28,15,254,43,7.7,SGP,4,6,21,30
2026-04-07 08:18:47.908683579 +0000 UTC,563087340,,StaticDataReport,,1301,,0,0,0,0,0,,,,,,,,
2026-04-07 08:18:47.937070566 +0000 UTC,563130300,EPITOME,ShipStaticData,9910973,9V5016,EPITOME,80,88,26,3,16,114,19,6.5,AEPB/C,4,7,20,30
2026-04-07 08:18:50.7020345 +0000 UTC,563021100,KAI EI MARU 15,ShipStaticData,9812353,9V5257,KAI EI MARU 15,80,86,20,11,6,106,17,6.8,P17,4,7,16,0
2026-04-07 08:18:51.137939165 +0000 UTC,419002058,DUBAI GREEN,ShipStaticData,9298674,ATEZ2,DUBAI GREEN,80,191,37,25,7,228,32,8.3,SGSIN PWBGA,4,7,8,0
